orf_name,name,chr,start,stop,length,strand,orf_class,ontology,TSS,PAS,half_life,coverage
YBR038W,CHS2,2,311898,314789,2892,+,Verified,"GO:0000910,GO:0000916,GO:0004100,GO:0005935",311858,314972.0,14.933333333299998,0.9345
YBR039W,ATP3,2,315575,316510,936,+,Verified,"GO:0005739,GO:0005756,GO:0015986,GO:0016887,GO:0045261,GO:0046933,GO:0046961",315489,316689.0,28.3733333333,0.9755
YBR041W,FAT1,2,318266,320275,2010,+,Verified,"GO:0000038,GO:0005324,GO:0005777,GO:0005783,GO:0005811,GO:0015909,GO:0031235,GO:0031957",318214,320418.0,21.1533333333,0.9255
YBR042C,CST26,2,320416,321609,1194,-,Verified,"GO:0005811,GO:0008415,GO:0008654",321655,320347.0,15.42,0.9565
YBR043C,QDR3,2,321876,323945,2070,-,Verified,"GO:0005886,GO:0006855,GO:0015238,GO:0055085",324095,321772.0,12.73,0.972
YBR044C,TCM62,2,324341,326059,1719,-,Verified,"GO:0005739,GO:0005743,GO:0034553,GO:0051082",326143,324269.0,15.88,0.981
YBR046C,ZTA1,2,330507,331511,1005,-,Verified,"GO:0003960,GO:0005634,GO:0005737,GO:0017091,GO:0034599",331543,330249.0,44.7233333333,0.9645
YBR047W,FMP23,2,331833,332360,528,+,Uncharacterized,"GO:0003674,GO:0005739,GO:0008150",331781,332462.0,37.485,0.9745
YBR048W,RPS11B,2,332831,333812,982,+,Verified,"GO:0000028,GO:0000462,GO:0003735,GO:0006412,GO:0022627,GO:0030686",332814,334021.0,22.99,0.95
YBR049C,REB1,2,334386,336818,2433,-,Verified,"GO:0003702,GO:0003716,GO:0005654,GO:0006357,GO:0006363,GO:0043565",336942,334142.0,23.4666666667,0.9855
YBR050C,REG2,2,337183,338199,1017,-,Verified,"GO:0000122,GO:0000164,GO:0008599",338377,,55.0,0.9915
YBR052C,RFS1,2,338720,339352,633,-,Verified,"GO:0003674,GO:0005737,GO:0008150,GO:0045121",339417,338664.0,30.0066666667,0.993
YBR053C,YBR053C,2,339675,340751,1077,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",340764,339542.0,47.905,0.9805
YBR054W,YRO2,2,343101,344135,1035,+,Verified,"GO:0003674,GO:0005739,GO:0005933,GO:0008150",342788,344361.0,49.0,0.9945
YBR055C,PRP6,2,344602,347301,2700,-,Verified,"GO:0000398,GO:0003674,GO:0046540",347326,344510.0,10.853333333299998,0.97
YBR056W,YBR056W,2,347879,349384,1506,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",347755,349429.0,52.91,0.9695
YBR057C,MUM2,2,352193,353293,1101,-,Verified,"GO:0003674,GO:0005737,GO:0006279",353384,352090.0,16.703333333299998,0.919
YBR058C,UBP14,2,353672,356017,2346,-,Verified,"GO:0004843,GO:0005737,GO:0016579,GO:0043161,GO:0045721",356042,353517.0,21.0566666667,0.943
YBR059C,AKL1,2,356861,360187,3327,-,Verified,"GO:0004672,GO:0005737,GO:0005935,GO:0030036,GO:0030100",360299,356763.0,33.555,0.94
YBR060C,ORC2,2,360652,362514,1863,-,Verified,"GO:0003682,GO:0003688,GO:0005656,GO:0005664,GO:0006267,GO:0006270,GO:0006348,GO:0030466,GO:0031261,GO:0051568",362633,360610.0,11.39,0.951
YBR061C,TRM7,2,364787,365719,933,-,Verified,"GO:0005737,GO:0006412,GO:0008175,GO:0030488",365727,364635.0,8.08666666667,0.9525
YBR062C,YBR062C,2,365976,366600,625,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",366632,365879.0,32.87,0.9615
YBR065C,ECM2,2,368584,369678,1095,-,Verified,"GO:0000398,GO:0003674,GO:0005634,GO:0031505",369751,368277.0,17.0,0.955
YBR066C,NRG2,2,370037,370699,663,-,Verified,"GO:0001403,GO:0005634,GO:0007124,GO:0016564,GO:0042710",370752,369949.0,4.6,0.9905
YBR067C,TIP1,2,372103,372735,633,-,Verified,"GO:0005199,GO:0009277,GO:0016298,GO:0031505",372787,371985.0,95.875,0.9945
YBR068C,BAP2,2,373861,375690,1830,-,Verified,"GO:0005886,GO:0006865,GO:0015171,GO:0055085",375730,373643.0,10.0933333333,0.9975
YBR069C,TAT1,2,376574,378433,1860,-,Verified,"GO:0005886,GO:0006865,GO:0015171,GO:0015827,GO:0015828,GO:0022893,GO:0055085",378539,376430.0,9.29333333333,1.0
YBR070C,ALG14,2,379221,379934,714,-,Verified,"GO:0004577,GO:0005624,GO:0006488,GO:0030176,GO:0031227,GO:0042175,GO:0043495,GO:0043541",379988,379179.0,17.4166666667,0.999
YBR071W,YBR071W,2,380411,381046,636,+,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",380340,381322.0,26.54,0.999
YBR072W,HSP26,2,382030,382674,645,+,Verified,"GO:0003729,GO:0005634,GO:0005737,GO:0006457,GO:0006950,GO:0051082",381753,382841.0,137.195,0.999
YBR073W,RDH54,2,383112,385988,2877,+,Verified,"GO:0000727,GO:0005634,GO:0007131,GO:0008094,GO:0015616,GO:0030491,GO:0032392,GO:0045144",383155,386051.0,18.616666666700002,0.969
YBR074W,YBR074W,2,386286,389216,2931,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",386282,389332.0,19.8366666667,0.967
YBR078W,ECM33,2,393123,394742,1620,+,Verified,"GO:0001950,GO:0003674,GO:0005624,GO:0005739,GO:0005886,GO:0009277,GO:0031505",392948,394895.0,37.45,0.9875
YBR079C,RPG1,2,395383,398277,2895,-,Verified,"GO:0000131,GO:0003743,GO:0005737,GO:0005852,GO:0006413,GO:0010494",398303,395295.0,25.8933333333,0.9475
YBR080C,SEC18,2,398614,400890,2277,-,Verified,"GO:0000045,GO:0005737,GO:0016887,GO:0035494,GO:0042144,GO:0043001,GO:0043332,GO:0048211,GO:0048219,GO:0048280",400917,398465.0,19.6566666667,0.9615
YBR081C,SPT7,2,401253,405251,3999,-,Verified,"GO:0000124,GO:0000747,GO:0005198,GO:0005739,GO:0006461,GO:0016568,GO:0016573,GO:0046695",405398,401106.0,21.715,0.946
YBR082C,UBC4,2,406628,407169,542,-,Verified,"GO:0000209,GO:0000502,GO:0004842,GO:0006513,GO:0006950,GO:0016567,GO:0043162",407235,406462.0,27.28,0.9945
YBR083W,TEC1,2,409169,410629,1461,+,Verified,"GO:0001403,GO:0003704,GO:0005634,GO:0007124,GO:0043565,GO:0045944",409123,410705.0,25.4333333333,0.9975
YBR084W,MIS1,2,411054,413981,2928,+,Verified,"GO:0004329,GO:0004477,GO:0004479,GO:0004488,GO:0005739,GO:0006139,GO:0046656",411041,414074.0,29.2466666667,0.968
YBR084C-A,RPL19A,2,414186,415261,1076,-,Verified,"GO:0003735,GO:0006412,GO:0022625",415312,414070.0,30.0233333333,0.989
YBR085W,AAC3,2,415983,416906,924,+,Verified,"GO:0005471,GO:0005739,GO:0005743,GO:0006783,GO:0009061,GO:0015886,GO:0055085",415920,417078.0,11.81,0.9965
YBR086C,IST2,2,420201,423041,2841,-,Verified,"GO:0005886,GO:0006970,GO:0008289,GO:0033101",423345,420079.0,22.616666666700002,0.9715
YBR087W,RFC5,2,423765,424829,1065,+,Verified,"GO:0003689,GO:0005663,GO:0006272,GO:0006298,GO:0007062,GO:0031389,GO:0031390,GO:0031391",423755,424890.0,14.0366666667,0.957
YBR088C,POL30,2,424990,425766,777,-,Verified,"GO:0000710,GO:0005634,GO:0005657,GO:0006272,GO:0006273,GO:0006284,GO:0006289,GO:0006298,GO:0006301,GO:0006348,GO:0007064,GO:0030337,GO:0030466,GO:0043626",425807,424924.0,15.9466666667,0.9635
YBR092C,PHO3,2,427698,429101,1404,-,Verified,"GO:0003993,GO:0006796,GO:0030287,GO:0042723",429116,427648.0,12.256666666700001,0.9465
YBR093C,PHO5,2,429548,430951,1404,-,Verified,"GO:0003993,GO:0006796,GO:0008361,GO:0009277,GO:0016036,GO:0017111,GO:0030287,GO:0047429",430987,429493.0,15.72,0.9915
YBR094W,PBY1,2,432036,434297,2262,+,Verified,"GO:0000932,GO:0000956,GO:0003674,GO:0005737,GO:0008150",431971,434403.0,15.646666666700002,0.9775
YBR095C,RXT2,2,434406,435698,1293,-,Verified,"GO:0000122,GO:0000747,GO:0001403,GO:0004407,GO:0005634,GO:0016575,GO:0031939,GO:0033698,GO:0070210",435739,434315.0,17.925,0.942
YBR096W,YBR096W,2,436021,436713,693,+,Uncharacterized,"GO:0003674,GO:0005783,GO:0008150",435940,436782.0,36.36,0.9425
YBR097W,VPS15,2,436951,441315,4365,+,Verified,"GO:0000011,GO:0000139,GO:0004674,GO:0005739,GO:0006468,GO:0006623,GO:0016236,GO:0034271,GO:0034272,GO:0043130,GO:0045053,GO:0045324,GO:0048017",436921,441395.0,26.725,0.9425
YBR098W,MMS4,2,441515,443590,2076,+,Verified,"GO:0000712,GO:0003713,GO:0004519,GO:0005634,GO:0006265,GO:0006281,GO:0006974,GO:0007131,GO:0008821,GO:0010520,GO:0048476",441518,443746.0,32.0,0.949
YBR101C,FES1,2,443821,444693,873,-,Verified,"GO:0000774,GO:0005829,GO:0006412,GO:0022626",444766,443744.0,17.205,0.981
YBR102C,EXO84,2,445062,447323,2262,-,Verified,"GO:0000131,GO:0000145,GO:0000245,GO:0003674,GO:0005934,GO:0005935,GO:0006887,GO:0043332",447355,444957.0,21.9633333333,0.9265
YBR103W,SIF2,2,447709,449316,1608,+,Verified,"GO:0003674,GO:0005634,GO:0016575,GO:0031939,GO:0032874,GO:0034967,GO:0045449,GO:0045835,GO:0070210",447550,449365.0,18.47,0.92
YBR104W,YMC2,2,449667,450656,990,+,Verified,"GO:0005342,GO:0005739,GO:0006839,GO:0055085",449580,450741.0,18.6033333333,0.9305
YBR105C,VID24,2,450881,451969,1089,-,Verified,"GO:0003674,GO:0006623,GO:0007039,GO:0016023,GO:0016192,GO:0019898,GO:0034657,GO:0043161,GO:0045721,GO:0051469",451996,450722.0,23.32,0.979
YBR106W,PHO88,2,452658,453224,567,+,Verified,"GO:0003674,GO:0005739,GO:0006817,GO:0016020",452626,453365.0,26.3466666667,0.9795
YBR107C,IML3,2,453793,454530,738,-,Verified,"GO:0000942,GO:0003674,GO:0007059,GO:0030437,GO:0034087,GO:0034089,GO:0034090,GO:0045144,GO:0071459",454552,,15.735,0.968
YBR108W,AIM3,2,454822,457665,2844,+,Verified,"GO:0000147,GO:0003674,GO:0030479,GO:0045121",454808,457853.0,40.0,0.9655
YBR110W,ALG1,2,458872,460221,1350,+,Verified,"GO:0005783,GO:0006487,GO:0006490,GO:0016021,GO:0019187",458658,460319.0,22.15,0.9415
YBR111C,YSA1,2,461178,461873,696,-,Verified,"GO:0005634,GO:0005737,GO:0005739,GO:0019693,GO:0047631",461857,461108.0,36.9533333333,0.978
YBR112C,CYC8,2,462870,465770,2901,-,Verified,"GO:0003713,GO:0005634,GO:0006338,GO:0016481,GO:0016565,GO:0016584,GO:0017053",465965,462643.0,13.24,0.9865
YBR114W,RAD16,2,467248,469620,2373,+,Verified,"GO:0000113,GO:0000715,GO:0003684,GO:0004842,GO:0008094,GO:0031463,GO:0042787",467131,469680.0,23.5,0.967
YBR115C,LYS2,2,469748,473926,4179,-,Verified,"GO:0004043,GO:0005737,GO:0019878",474014,469612.0,34.41,0.9655
YBR121C,GRS1,2,481364,483367,2004,-,Verified,"GO:0004820,GO:0005737,GO:0005739,GO:0006353,GO:0006426,GO:0070150",483445,481262.0,33.5433333333,0.9705
YBR122C,MRPL36,2,483970,484503,534,-,Verified,"GO:0003735,GO:0005739,GO:0005762,GO:0032543",484537,483775.0,18.9266666667,0.953
YBR123C,TFC1,2,484742,486691,1950,-,Verified,"GO:0000127,GO:0003709,GO:0006384",486760,484678.0,8.405,0.951
YBR125C,PTC4,2,487199,488380,1182,-,Verified,"GO:0004722,GO:0005737,GO:0008150",488560,487062.0,16.0866666667,0.957
YBR126C,TPS1,2,488905,490392,1488,-,Verified,"GO:0003825,GO:0005737,GO:0005946,GO:0005992,GO:0006950,GO:0044262",490500,488775.0,38.445,0.9915
YBR127C,VMA2,2,491269,492822,1554,-,Verified,"GO:0000221,GO:0000329,GO:0005737,GO:0006874,GO:0007035,GO:0046961,GO:0055085",492887,491104.0,77.11,0.9635
YBR128C,ATG14,2,493081,494115,1035,-,Verified,"GO:0000300,GO:0000329,GO:0000407,GO:0016236,GO:0016303,GO:0030433,GO:0032258,GO:0034271,GO:0034727",494148,492799.0,36.05,0.9505
YBR129C,OPY1,2,494353,495339,987,-,Verified,"GO:0003674,GO:0005737,GO:0005739,GO:0008150",495375,494220.0,16.73,0.951
YBR130C,SHE3,2,495592,496869,1278,-,Verified,"GO:0003729,GO:0005737,GO:0005934,GO:0007533,GO:0008298,GO:0030478,GO:0048309",496930,495480.0,17.313333333299997,0.9205
YBR131W,CCZ1,2,497163,499277,2115,+,Verified,"GO:0000046,GO:0005085,GO:0005770,GO:0006623,GO:0006914,GO:0007034,GO:0016020,GO:0048278",497120,499353.0,20.57,0.92
YBR132C,AGP2,2,499652,501442,1791,-,Verified,"GO:0005774,GO:0005789,GO:0005887,GO:0006631,GO:0006865,GO:0006970,GO:0015171,GO:0015203,GO:0015226,GO:0015846,GO:0015879,GO:0055085",501554,499353.0,24.32,0.981
YBR133C,HSL7,2,501804,504287,2484,-,Verified,"GO:0000086,GO:0005935,GO:0035241,GO:0035243,GO:0051726",504401,501664.0,8.635,0.943
YBR136W,MEC1,2,505668,512774,7107,+,Verified,"GO:0000077,GO:0000722,GO:0000723,GO:0004672,GO:0005634,GO:0005739,GO:0006139,GO:0006260,GO:0006310,GO:0006975,GO:0007131,GO:0016572",505618,512971.0,28.7633333333,0.9445
YBR137W,YBR137W,2,513044,513583,540,+,Verified,"GO:0003674,GO:0005737,GO:0008150,GO:0072380",512953,513681.0,25.23,0.989
YBR138C,YBR138C,2,513762,515336,1575,-,Uncharacterized,"GO:0003674,GO:0005737,GO:0008150",515406,513614.0,21.82,0.9445
YBR139W,YBR139W,2,515664,517190,1527,+,Verified,"GO:0000324,GO:0004185,GO:0017171,GO:0046938",515660,517224.0,35.465,0.95
YBR141C,YBR141C,2,527025,528038,1014,-,Uncharacterized,"GO:0005730,GO:0008150,GO:0008757",528059,526865.0,6.32,0.904
YBR142W,MAK5,2,528317,530638,2322,+,Verified,"GO:0000463,GO:0000466,GO:0004004,GO:0005730,GO:0042273",528271,530646.0,8.71,0.906
YBR143C,SUP45,2,530869,532182,1314,-,Verified,"GO:0000910,GO:0003747,GO:0005829,GO:0006415,GO:0016149,GO:0018444",532222,530736.0,18.5866666667,0.956
YBR145W,ADH5,2,533762,534817,1056,+,Verified,"GO:0000947,GO:0004022,GO:0005634,GO:0005737,GO:0006116,GO:0043458",533722,534919.0,17.9233333333,0.965
YBR146W,MRPS9,2,535260,536096,837,+,Verified,"GO:0003735,GO:0005739,GO:0005763,GO:0032543",535198,536319.0,18.366666666700002,0.913
YBR148W,YSW1,2,537876,539705,1830,+,Verified,"GO:0003674,GO:0005628,GO:0032120",537690,539788.0,51.0,0.9575
YBR149W,ARA1,2,539987,541021,1035,+,Verified,"GO:0004032,GO:0005829,GO:0044262,GO:0045290",539919,541119.0,37.2166666667,0.975
YBR150C,TBS1,2,541209,544493,3285,-,Verified,"GO:0005634,GO:0005737,GO:0005739,GO:0008150,GO:0043565",544525,541144.0,25.265,0.992
YBR151W,APD1,2,545028,545978,951,+,Verified,"GO:0003674,GO:0005634,GO:0005737,GO:0008150",544916,546109.0,23.956666666700002,0.9855
YBR153W,RIB7,2,547460,548194,735,+,Verified,"GO:0005575,GO:0008703,GO:0009231",547411,548242.0,12.07,0.985
YBR154C,RPB5,2,548362,549009,648,-,Verified,"GO:0003899,GO:0005665,GO:0005666,GO:0005736,GO:0006360,GO:0006366,GO:0006383,GO:0042797",549101,548267.0,10.3066666667,0.9705
YBR155W,CNS1,2,549771,550928,1158,+,Verified,"GO:0005737,GO:0006457,GO:0030544,GO:0051879",549727,551019.0,10.9833333333,0.9525
YBR156C,SLI15,2,551104,553200,2097,-,Verified,"GO:0005828,GO:0005876,GO:0006468,GO:0007059,GO:0030295,GO:0032133,GO:0032465,GO:0051233",553238,550928.0,85.0,0.9485
YBR157C,ICS2,2,553543,554310,768,-,Verified,"GO:0003674,GO:0005575,GO:0008150",554383,553419.0,57.2,0.997
YBR158W,AMN1,2,556549,558198,1650,+,Verified,"GO:0001100,GO:0005515,GO:0005634,GO:0005737,GO:0005933,GO:0007093",556287,558349.0,15.2233333333,0.9935
YBR159W,IFA38,2,558685,559728,1044,+,Verified,"GO:0005783,GO:0016021,GO:0030497,GO:0045703",558661,559816.0,25.32,0.938
YBR160W,CDC28,2,560078,560974,897,+,Verified,"GO:0000235,GO:0000307,GO:0004693,GO:0005634,GO:0005737,GO:0005783,GO:0005816,GO:0005840,GO:0005935,GO:0006468,GO:0010568,GO:0010569,GO:0010570,GO:0010571,GO:0010696,GO:0010898,GO:0045892,GO:0045893,GO:0045930,GO:0045931,GO:0051446,GO:0051447",559948,561069.0,15.0333333333,0.948
YBR161W,CSH1,2,561634,562764,1131,+,Verified,"GO:0000030,GO:0000324,GO:0006688,GO:0016757,GO:0030148",561408,563029.0,16.49,0.9805
YBR162C,TOS1,2,563203,564570,1368,-,Verified,"GO:0000324,GO:0003674,GO:0008150,GO:0009277",564809,562900.0,30.9666666667,0.992
YBR163W,EXO5,2,565723,567480,1758,+,Verified,"GO:0000002,GO:0005739,GO:0045145",565640,567537.0,17.2433333333,0.985
YBR164C,ARL1,2,567875,568426,552,-,Verified,"GO:0003924,GO:0005625,GO:0005794,GO:0005802,GO:0005829,GO:0006623,GO:0016192,GO:0043001",568546,567774.0,14.913333333299999,0.9375
YBR165W,UBS1,2,568852,569685,834,+,Verified,"GO:0003674,GO:0005634,GO:0006611,GO:0016567",568761,569732.0,14.646666666700002,0.9355
YBR166C,TYR1,2,569842,571200,1359,-,Verified,"GO:0005737,GO:0006570,GO:0008977",571253,569754.0,16.0533333333,0.9615
YBR168W,PEX32,2,572371,573612,1242,+,Verified,"GO:0003674,GO:0005779,GO:0007031",572245,573781.0,17.49,0.96
YBR170C,NPL4,2,576344,578086,1743,-,Verified,"GO:0000837,GO:0003674,GO:0005783,GO:0030433,GO:0034098,GO:0042175",578160,576215.0,34.545,0.9385
YBR171W,SEC66,2,578364,578984,621,+,Verified,"GO:0005789,GO:0008565,GO:0030447,GO:0031204,GO:0031207",578339,579066.0,16.75,0.9425
YBR172C,SMY2,2,579150,581372,2223,-,Verified,"GO:0003674,GO:0005737,GO:0005789,GO:0006888,GO:0019898",581484,579013.0,12.81,0.951
YBR175W,SWD3,2,582408,583355,948,+,Verified,"GO:0000723,GO:0006348,GO:0042800,GO:0048188,GO:0051568",582396,583459.0,17.97,0.9365
YBR176W,ECM31,2,583720,584658,939,+,Verified,"GO:0003864,GO:0005739,GO:0015940",583587,584804.0,13.295,0.945
YBR177C,EHT1,2,584807,586162,1356,-,Verified,"GO:0005739,GO:0005741,GO:0005811,GO:0017171,GO:0034319,GO:0034338,GO:0044255,GO:0051792,GO:0051793",586194,584685.0,20.49,0.964
YBR179C,FZO1,2,586547,589114,2568,-,Verified,"GO:0003924,GO:0005739,GO:0005741,GO:0005743,GO:0008053,GO:0031307,GO:0042803",589180,586492.0,16.7433333333,0.947
YBR182C,SMP1,2,593506,594864,1359,-,Verified,"GO:0003700,GO:0005634,GO:0005737,GO:0008301,GO:0043565,GO:0045944,GO:0047484",595028,593201.0,24.45,0.986
YBR183W,YPC1,2,596115,597065,951,+,Verified,"GO:0005783,GO:0046513,GO:0046514,GO:0050291,GO:0070774",595907,597129.0,26.05,0.9955
YBR184W,YBR184W,2,597363,598934,1572,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",597364,599078.0,19.0,0.9745
YBR185C,MBA1,2,599123,599959,837,-,Verified,"GO:0005739,GO:0005743,GO:0007007,GO:0009060,GO:0032979,GO:0043022",599979,599005.0,11.28,0.96
YBR187W,GDT1,2,602634,603476,843,+,Uncharacterized,"GO:0000324,GO:0003674,GO:0008150",602551,603615.0,18.8366666667,0.9695
YBR189W,RPS9B,2,604508,605508,1001,+,Verified,"GO:0000462,GO:0003735,GO:0022627,GO:0030686,GO:0032040,GO:0045903",604471,605579.0,24.0333333333,0.9685
YBR191W,RPL21A,2,606270,607140,871,+,Verified,"GO:0003735,GO:0006412,GO:0022625",606221,607243.0,32.37,0.9535
YBR192W,RIM2,2,607652,608785,1134,+,Verified,"GO:0000002,GO:0005215,GO:0005739,GO:0006864,GO:0015218,GO:0055085",607503,609056.0,11.066666666700002,0.923
YBR193C,MED8,2,609082,609753,672,-,Verified,"GO:0006366,GO:0016455,GO:0016592",609814,608848.0,13.2266666667,0.984
YBR195C,MSI1,2,610614,611882,1269,-,Verified,"GO:0005677,GO:0006281,GO:0006335,GO:0006342,GO:0007265,GO:0030528,GO:0033186",611876,610491.0,15.826666666700001,0.985
YBR196C,PGI1,2,612236,613900,1665,-,Verified,"GO:0001950,GO:0004347,GO:0005739,GO:0005829,GO:0006094,GO:0006096,GO:0006098",613936,612073.0,50.895,0.9975
YBR197C,YBR197C,2,615203,615856,654,-,Uncharacterized,"GO:0003674,GO:0005634,GO:0005737,GO:0008150",615880,,5.5,0.982
YBR198C,TAF5,2,616127,618523,2397,-,Verified,"GO:0000124,GO:0003682,GO:0005669,GO:0016251,GO:0016568,GO:0016573,GO:0032568,GO:0043130,GO:0046695,GO:0051123",618598,616037.0,10.95,0.938
YBR199W,KTR4,2,618909,620303,1395,+,Verified,"GO:0000030,GO:0005794,GO:0006487",618817,620432.0,32.61,0.9345
YBR200W,BEM1,2,620872,622527,1656,+,Verified,"GO:0000131,GO:0000753,GO:0005934,GO:0005935,GO:0030010,GO:0032266,GO:0032947,GO:0043332",620818,622750.0,24.115,0.969
YBR201W,DER1,2,623576,624211,636,+,Verified,"GO:0000839,GO:0003674,GO:0005789,GO:0030433",623441,624336.0,14.423333333299999,0.96
YBR202W,MCM7,2,625772,628309,2538,+,Verified,"GO:0000084,GO:0000727,GO:0003682,GO:0003688,GO:0003697,GO:0003712,GO:0005524,GO:0005634,GO:0005656,GO:0005737,GO:0006267,GO:0006268,GO:0006270,GO:0006271,GO:0006348,GO:0006357,GO:0009378,GO:0030466,GO:0031261,GO:0031298,GO:0042555,GO:0043140,GO:0043142",625743,628475.0,13.0633333333,0.9725
YBR203W,COS111,2,629168,631942,2775,+,Verified,"GO:0003674,GO:0005739,GO:0007165",628866,632173.0,71.15,0.9755
YBR204C,YBR204C,2,632254,633381,1128,-,Verified,"GO:0005575,GO:0008150,GO:0017171",633444,631994.0,23.8566666667,0.9595
YBR205W,KTR3,2,633622,634836,1215,+,Verified,"GO:0000030,GO:0005624,GO:0006491,GO:0006493,GO:0031505",633576,635015.0,23.355,0.962
YBR207W,FTH1,2,635146,636543,1398,+,Verified,"GO:0000329,GO:0005381,GO:0006827,GO:0006897",635095,636683.0,19.3733333333,0.985
YBR211C,AME1,2,646158,647132,975,-,Verified,"GO:0000776,GO:0000817,GO:0003674,GO:0005816,GO:0008608,GO:0034501",647246,646032.0,19.47,0.96
YBR212W,NGR1,2,647886,649904,2019,+,Verified,"GO:0000932,GO:0003729,GO:0005737,GO:0007005,GO:0010494,GO:0048471,GO:0061158",647481,650111.0,31.49,0.9575
YBR213W,MET8,2,650368,651192,825,+,Verified,"GO:0000103,GO:0004325,GO:0005575,GO:0019354,GO:0043115",650217,651316.0,7.51333333333,0.994
YBR215W,HPC2,2,653356,655317,1962,+,Verified,"GO:0000083,GO:0000417,GO:0003677,GO:0005634,GO:0006336,GO:0006368,GO:0031491",653316,655426.0,15.985,0.9615
YBR216C,YBP1,2,655576,657600,2025,-,Verified,"GO:0003674,GO:0005737,GO:0034599",657634,655284.0,24.026666666700002,0.943
YBR217W,ATG12,2,657832,658392,561,+,Verified,"GO:0000422,GO:0005624,GO:0006501,GO:0016236,GO:0019776,GO:0031386,GO:0032258,GO:0034274,GO:0034727",657786,658721.0,15.163333333299999,0.9435
YBR218C,PYC2,2,658707,662249,3543,-,Verified,"GO:0004736,GO:0005829,GO:0006094,GO:0006740",662312,658592.0,33.75,0.933
YBR220C,YBR220C,2,662995,664677,1683,-,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",664745,662857.0,7.1,0.9765
YBR221C,PDB1,2,665153,666253,1101,-,Verified,"GO:0004739,GO:0005739,GO:0005967,GO:0006086,GO:0042645",666457,664910.0,53.623333333299996,0.962
YBR222C,PCS60,2,666720,668351,1632,-,Verified,"GO:0003729,GO:0005737,GO:0005778,GO:0005782,GO:0008150,GO:0016208",668379,666607.0,29.9133333333,0.968
YBR223C,TDP1,2,668663,670297,1635,-,Verified,"GO:0005634,GO:0006281,GO:0017005,GO:0070260",670324,668425.0,4.5,0.9085
YBR225W,YBR225W,2,670627,673329,2703,+,Uncharacterized,"GO:0003674,GO:0005575,GO:0008150",670493,673586.0,95.0,0.905
YBR227C,MCX1,2,673572,675134,1563,-,Verified,"GO:0003674,GO:0005739,GO:0005759,GO:0042026",675193,673515.0,10.02,0.966
YBR228W,SLX1,2,675313,676227,915,+,Verified,"GO:0005634,GO:0006261,GO:0006974,GO:0017108,GO:0033557",675314,676322.0,24.6966666667,0.963
YBR229C,ROT2,2,676357,679221,2865,-,Verified,"GO:0004558,GO:0005739,GO:0005783,GO:0005788,GO:0009272,GO:0017177",679229,676227.0,32.7466666667,0.9275
YBR230C,OM14,2,679549,680050,502,-,Verified,"GO:0003674,GO:0005739,GO:0008150,GO:0031307",680089,679462.0,28.91,0.975
YBR231C,SWC5,2,682179,683090,912,-,Verified,"GO:0000812,GO:0003674,GO:0005634,GO:0006338,GO:0043486",683148,682141.0,20.085,0.9535
YBR233W,PBP2,2,683428,684669,1242,+,Verified,"GO:0003674,GO:0005737,GO:0008150",683301,684840.0,18.0933333333,0.953
YBR234C,ARC40,2,685438,686592,1155,-,Verified,"GO:0000001,GO:0005885,GO:0007015,GO:0043130,GO:0045010",686639,685361.0,49.5833333333,0.913
YBR235W,YBR235W,2,686901,690263,3363,+,Uncharacterized,"GO:0005575,GO:0015075,GO:0055085",686821,690361.0,19.4033333333,0.91
YBR236C,ABD1,2,690383,691693,1311,-,Verified,"GO:0004482,GO:0005634,GO:0006370,GO:0016591",691732,690268.0,18.4333333333,0.905
YBR237W,PRP5,2,691969,694518,2550,+,Verified,"GO:0000348,GO:0005681,GO:0008186",691926,694612.0,24.44,0.9065
YBR238C,YBR238C,2,695107,697302,2196,-,Verified,"GO:0003674,GO:0005737,GO:0005739,GO:0009060,GO:0032592",697303,695094.0,11.8,0.9875
YBR239C,ERT1,2,698354,699943,1590,-,Uncharacterized,"GO:0005634,GO:0005737,GO:0008150,GO:0043565",700094,698266.0,16.755,0.9535
YBR241C,YBR241C,2,702589,704055,1467,-,Uncharacterized,"GO:0000329,GO:0006810,GO:0016020,GO:0022891,GO:0055085",704283,702523.0,52.07,0.9715
